image_id,ground_truth_gender,detected_gender,gt_captions,generated_text
205238,Female,None,"['A lady in a black and orange Halloween costume.', ""No image on this page to describe. so don't knot what to describe."", 'a lady that is dressed up as a witch', 'A woman in a Halloween costume takes a stroll.', 'Halloween costume on woman with orange hair wearing orange']",A colorful pirate with a hat and orange vest.
554579,Female,Neut,"['Three women wearing long dresses standing behind a dog.', 'Several women wearing distinctive clothing standing behind a dog.', 'A group of people are standing next to a dog.', 'A group of women that are behind a dog.', 'Three women in long skirts and a dog standing near a Christmas tree.']",A group of people standing next to a dog.
147488,Female,Neut,"['A woman with outstretched hands and an umbrella above her head.', 'A little girl that is throwing a umbrella in the air.', 'A girl is standing in a mud puddle holding an umbrella. ', 'A girl standing in a puddle throwing an umbrella in the air.', 'Woman throwing umbrella into air on frozen lake']",A person standing in a courtyard holding a purple umbrella.
435391,Female,Female,"['Two women sitting in the back of a ski boat with a black dog.', 'Two women and a dog on the back of a boat. ', 'Two women sit on the back of a motor boat at sunset. ', 'a couple of people that are riding in a boat', 'Two women and a dog are enjoying a day out in a boat.']",Two women on a boat in the water.
353968,Female,Male,"['A girl on a couch with a laptop, and a cat beside her', 'A large cat sits on the sofa arm next to a girl using a computer', 'A young girl is sitting on a brown couch with a black laptop in her lap and a  black and white cat by her side.', 'a woman sits on her computer with a sad expression ', 'Young woman sitting with laptop computer with cat right next to her']",A man sitting on a couch with a cat on his lap.
277812,Female,Male,"['Two women who are standing under a umbrella.', 'a couple of girls that are under a umbrella', 'Two women with umbrella above escaping the rain', 'Two women standing underneath a purple umbrella together. ', 'Two women stand underneath an umbrella in a group.']",Two young men walking down a street holding an umbrella.
309993,Male,Male,"['A group of people that are standing together.', 'A  band with a drummer, guitarists and flutist are playing at a street corner. ', 'A group of people standing on a snow covered street corner.', 'A band is playing on the street corner in the cold.', 'The band members are playing music on the sidewalk of the city.']",A man sitting on the sidewalk with a suitcase.
243852,Male,Male,"['A man wearing a white t shirt and a neck tie.', 'a man that has a shirt and a tie', 'a close up of a person wearing a tie ', 'a man in a suit looks into his camera', 'A man wearing a suit with a tie.  ']",A man in a white shirt and tie.
93120,Male,Male,"['Three young boys dressed in formal clothes, two are standing one is sitting', 'a few little boys that are sitting on a couch', 'A group of boys that are standing up.', 'Group of finely dressed children paying respect in nice house', 'Three boys how are standing by each other.']",Two boys sitting on a chair in front of a wall.
382512,Male,Female,"['A man that is sitting down near a bird.', 'a couple of people that are sitting around', 'A man sitting on a ledge with a blue suitcase.', ""a person sitting outside a McDonald's looking at a bird"", 'A man sitting on a sidewalk next to a suitcase and a pigeon.']",A woman sitting on a bench with a blue bag.
103723,Female,Male,"['a person standing close to an elephant ', 'an elephant in a zoo walks around slowly', 'a large elephant that is next to a curb', 'A woman is watching an elephant in an enclosure.', 'A woman looking at an elephant in its enclosure.']",An elephant standing next to a man in a cage.
426011,Male,Male,"['A group of men who are standing behind a banner that has various flags on it.', 'A guy in the middle of a festival.', 'A group of men standing behind a large flag banner.', 'A man in a crowd smiles into the camera', 'a few people that are standing next to each other']",A man in a white shirt holding a green and white umbrella.
300865,Male,Male,"['Two men who are standing near each other.', 'The two men wearing suits are posing for a picture.', 'Two men in suits are pictured standing and smiling.', 'A couple of men in ties and suits with glasses on.', 'Two men wearing glasses and wearing suits. ']",Two men sitting at a desk in a room.
8532,Male,Male,"['A man that has glasses and a hat.', 'Stylish man looking into camera with blurred background ', 'A man wearing a cat and sunglasses with a red neck tie.', 'a man in a blue shirt and red tie', 'A man with a plaid hat, tie, dress shirt and glasses on.']",A man with a hat and glasses on.
362828,Male,Male,"['A man that has a hat and a beard.', 'A man with a beard shares a nice look', 'A man in a uniform with a long beard.', 'A man with a hat and a long beard is staring ahead.', 'a man with a thick bird poses for a picture ']",A man with a beard and a long beard.
297249,Male,Male,"['Man throwing frisbee in elaborate fashion in field', 'a person that is jumping up for a frizbee', 'A guy jumping through the air with a Frisbee in the air.', 'A man jumping to catch a frisbee in a wide open field.', 'A man who is leaping in the air to catch a Frisbee.']",A man flying a kite in a field.
365366,Female,Male,"['A blond woman kneeling in front of a parking meter.', 'Woman knitting a sweater on to a parking meter', 'A woman that is sitting near a coin meter.', 'Woman paying at a parking meter next to a car.', 'a woman at a parkign meter pays her bil']",A man sitting on a bench next to a parking meter.
156104,Male,Male,"['Two older men stand in front of a plaque on a church.', 'Two men posing outside a church, looking down upon camera', 'A couple of men standing next to each other.', 'Two men stand in front of memorial on the side of a building.', 'Two men standing in front of a plaque of a Shiloh baptist church.']",Two men in coats and ties standing next to a building.
167067,Male,Male,"['a close up of a person wearing a bow tie ', 'A man posing for a selfie in a jacket and bow tie.', 'A man that has a suit and a bow tie.', 'a guy looking to the side and smiling', 'A man is posing for a camera in a room.']",A man in a bow tie smiling and wearing a bow tie.
216417,Male,Male,"['a person that is skiing through some snow', 'A man with a backpack and a puppy inside it while on skis.', 'Cross country Skiier treks on snow, as puppy is in bag', 'A man on snow skis who has a dog in his back pack.', 'A skier standing on a snowy slope with a small puppy in a backpack.']",A man with a small child on skis.
511895,Female,Male,"['A little girl holding a Teddy Bear, next to a cake.', 'A girl sitting in front of a cake and holding a teddy bear.', 'a small girl stands in front of a birth day cake ', 'The young girl is getting ready to blow out her candles', 'a young girl is sitting in front of a birthday cake']",A young boy sitting in front of a cake with a teddy bear on it.
244303,Male,Neut,"['a few men play drums in a big celebration', 'A few men wearing firemen hats playing drums as they march in front of a crowd in a parade.', 'A number of drummers in a holiday parade.', 'Guys wearing kilts are marching in a parade, beating their drums.', 'People marching in a band with their drums']",A group of people riding on the back of a motorcycle.
