image_id,ground_truth_gender,human_reference,generated_text_baseline,generated_text_debiased,gt_captions
444324,Male,The man is standing in front of a door.,A man is standing in a doorway holding a toothbrush.,A man is holding a toothbrush in his hand.,"['The man is standing in front of a door.', 'A man in a plaid shirt has something in his mouth.', 'A man is standing looking sideways with something in his mouth', 'Man poses sideways wearing a plaid shirt and a tie. ', 'a man wearing a tie with something in his mouth']"
575933,Male,"A young man stands by a gate, holding an umbrella, nearby to a stream.",A man holding an umbrella standing on a bridge.,A man holding an umbrella standing next to a river.,"['A young man stands by a gate, holding an umbrella, nearby to a stream.', 'A man holding a black umbrella while standing on a bridge.', 'A man standing in the rain near a river.', 'A man is holding an umbrella on a bridge above a river.', 'A man is standing under an umbrella and on a bridge.']"
350386,Male,Two gentleman standing next to each other in an office.,Two men in suits standing next to each other.,Two Asian men in suits standing in an office.,"['Two gentleman standing next to each other in an office.', 'The two Asian men stare at the camera.', 'Two men in suit and tie are standing together.', 'Two Asian men standing in a office with business suits on.', 'Two men in business suits stand next to each other in an office. ']"
137370,Male,A man standing next to a pile of luggage at an airport.,A bunch of luggage that is sitting on the ground.,A large pile of luggage sitting in a room.,"['A man standing next to a pile of luggage at an airport.', 'A LUGGAGE CHECK POINT WITH SUITCASES AND PEOPLE ', 'A large group of luggage is attended by workers and travellers.', 'people at an air port neat a lot of tagged luggage ', 'Over head picture in an airport baggage claim area.']"
429580,Male,People playing Frisbee with a drown and white dog.,A man is playing frisbee with a dog.,A dog is catching a frisbee in a field.,"['People playing Frisbee with a drown and white dog.', 'A dog jumping to catch a frisbee in a field of grass.', 'a dog jumping in the air trying to catch a frisbee', 'A dog jumps in the air towards a frisbee while people look on. ', 'Playing catch with the family dog in the back yard.']"
263613,Female,"Horse, cow, leopard and a lady looking at the camera.",A painting of a woman and a cat looking at a giraffe.,A woman sitting on a chair with a cat and a giraffe.,"['Horse, cow, leopard and a lady looking at the camera.', 'A painting of a woman under arches is surrounded by animals.', 'A cheetah, cow, horse, and woman looking down a hallway.', 'A painting of a horse, a cow and a leopard with a woman sitting in a narrow corridor.', 'A woman sits in an old, stone hallway, while animals look on.']"
316879,Female,People are camping outside with their bags and under an umbrella.,A crowd of people sitting around each other with umbrellas.,A crowd of people sitting on the side of a road.,"['People are camping outside with their bags and under an umbrella.', 'People with umbrellas outside in the heat sit down on pavement', 'A group of people camped on a side walk ', 'A bunch of people sit on the sidewalk and some of them have umbrellas.', 'Young people sitting on the concrete one has an umbrella.']"
380993,Male,A black and white photo of a man running across the street.,A black and white photo of a person on a skateboard.,A young man is running through the rain with an umbrella.,"['A black and white photo of a man running across the street.', 'The boy is running down the wet sidewalk.', 'A young boy running across the street in the rain. ', 'a person running across a street in the rain.', 'a person running on a street while it rains']"
233023,Male,A man looking after an elephant in some exotic country.,A man is walking with an elephant down the street.,A man is standing next to an elephant.,"['A man looking after an elephant in some exotic country.', 'A man walking beneath a chained up elephant. ', 'A man is walking under a large chained up elephant.', 'An elephant is held captive with heavy chains. ', 'A man walks under a large gray elephant.']"
504700,Male,A man in a suit stands in front of a bus,A man standing next to a bus in a field.,A man standing next to a bus on a field.,"['A man in a suit stands in front of a bus', 'A man standing in front of a bus on a country road.', 'The man is standing in front of a bus.', 'A man in a suit poses in front of a bus in a rural setting.', 'A man standing in front of a tour bus in a rural area']"
71361,Male,a young boy playing with an elephant while a baby elephant watches,A man is holding a piece of a elephant's trunk.,A man is feeding an elephant with a stick.,"['a young boy playing with an elephant while a baby elephant watches', 'A boy holding a stick in his hand touching the trunk of an elephant while another elephant looks on.', 'A child touching the trunk of an elephant.', 'A young boy is training an elephant by probing the trunk.', ""A little boy is reaching out to touch an elephant's trunk while another elephant watches.""]"
436218,Male,a man with a suit and tie and glasses and a pie chart,A man in a suit and tie standing in front of a microphone.,A man in a suit and tie is speaking.,"['a man with a suit and tie and glasses and a pie chart', 'A businessman giving a slide show presentation in a meeting room.', 'A man does a hand gesture while standing in front of a power point.', 'Businessman giving a presentation using a pie chart', 'A white haired man with glasses standing in front of a projector.']"
557447,Male,A businessman sitting at a desk with a folder containing documents.,A man sitting at a table with a piece of paper in front of him.,A man in a suit and tie sitting at a table.,"['A businessman sitting at a desk with a folder containing documents.', 'A man in a suit sits at a table with a binder in front of him.', 'A man explaining his reasoning for making a suggestion.', 'A man sitting at a table with an open binder pointing at the page.', 'An Asian man wearing a suit with a yellow and blue tie is talking and sitting at a table with a binder of papers in front of him.', 'An Asian man wearing a suit is talking and sitting at a table with a binder of papers in front of him.']"
537695,Male,A cow has a ring in its nose near two men.,A cow with a hat on its head and another cow behind it.,A cow with a hat on its head and a person standing next to it.,"['A cow has a ring in its nose near two men.', ""A close-up of a cow's head with a ring through its nose."", 'A cow with several people around it looks at the camera.', 'A brown cow with a harness around its mouth and a nose ring.', 'Two men standing behind a cow in front of a house.']"
